% isAttack HIGH_RATE:	296
% isAttack LOW_RATE:	296
% isAttack NORMAL:	99
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
6,356,1,60,52,59,64,3,60,60,60,0,754,867,980,159,0,0,0,0,28348909,1734,433,1734,867,4030227,9449058,16126459,6145543,1,89,0,15,1,0,0,0,344,60,HIGH_RATE
1,229,0,0,229,229,229,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229,0,0,0,0,0,0,28,0,HIGH_RATE
1402,186936,644,35596,60,133,2948,235,52,55,80,5,2,9836,654232,32871,2,21371,654231,47562,21039309,13750925,3437731,13750925,6875462,1014167,2429461,4258037,1660955,350,46734,161,8899,1390,0,0,0,72936,35596,HIGH_RATE
1223,171568,628,34820,52,140,2948,273,52,55,80,6,1,10687,954220,47610,2,20783,954222,66625,13059586,13059586,13059586,13059586,0,0,0,0,0,1223,171568,628,34820,1207,0,0,0,63604,34820,HIGH_RATE
3041,285672,2136,115158,52,93,2344,158,52,53,566,11,1,5497,666331,25387,2,7827,666332,30671,16711189,16711189,16711189,16711189,0,0,0,0,0,3041,285672,2136,115158,3023,1,0,0,158140,114644,HIGH_RATE
1678,198828,708,39484,52,118,2488,166,52,55,80,6,1,8124,668380,25977,2,19249,668380,39992,13624333,13624333,13624333,13624333,0,0,0,0,0,1678,198828,708,39484,1671,0,0,0,87264,39484,HIGH_RATE
3362,296620,2352,126990,52,88,2948,138,52,53,578,11,1,4952,695082,25801,2,7077,736415,31030,16645315,16645315,16645315,16645315,0,0,0,0,0,3362,296620,2352,126990,3348,1,0,0,174844,126476,HIGH_RATE
1449,178292,707,39144,52,123,2948,182,52,55,72,5,1,8736,686352,29418,2,17911,686353,41871,12651091,12651091,12651091,12651091,0,0,0,0,0,1449,178292,707,39144,1438,0,0,0,75356,39144,HIGH_RATE
1621,202104,763,42320,52,124,2948,199,52,55,72,5,1,8973,715403,31170,2,19072,758353,46174,14537638,14537638,14537638,14537638,0,0,0,0,0,1621,202104,763,42320,1608,0,0,0,84300,42320,HIGH_RATE
9,560,1,60,52,62,64,4,60,60,60,0,51,332870,831093,347420,0,0,0,0,26367948,0,416088,1664353,832176,1632967,8234531,19710327,9975787,2,140,0,15,7,0,0,0,476,60,HIGH_RATE
10,2060,1,60,52,206,1500,454,60,60,60,0,1046,276666,832279,312752,0,0,0,0,26523185,0,414999,1659996,829998,1637818,8287729,13278948,5995200,2,515,0,15,7,0,0,0,528,60,HIGH_RATE
1547,181696,752,41644,52,117,2948,183,52,55,80,5,2,8158,395194,24552,1,16789,395196,35979,12613034,12613034,12613034,12613034,0,0,0,0,0,1547,181696,752,41644,1537,0,0,0,80452,41644,HIGH_RATE
1462,184884,726,40220,52,126,2948,229,52,55,72,5,1,9447,789134,43945,30,19030,789136,62362,13802150,13802150,13802150,13802150,0,0,0,0,0,1462,184884,726,40220,1450,0,0,0,76032,40220,HIGH_RATE
9,2000,1,60,60,222,1500,479,60,60,60,0,210227,422463,831762,292791,0,0,0,0,12699631,0,337970,1689852,755724,1663825,2752444,4038153,1107840,1,400,0,12,5,0,0,0,492,60,HIGH_RATE
10,2060,1,60,52,206,1500,454,60,60,60,0,37,276928,829646,311592,0,0,0,0,13310659,0,415393,1661573,830786,1664557,3883028,6656905,2542093,2,515,0,15,7,0,0,0,528,60,HIGH_RATE
1988,224080,921,51140,52,112,2776,157,52,55,80,6,1,7371,326468,20863,2,15910,266154,29923,14647145,14647145,14647145,14647145,0,0,0,0,0,1988,224080,921,51140,1985,0,0,0,103384,51140,HIGH_RATE
1110,147740,585,32340,52,133,2948,225,52,55,80,5,2,9910,784559,36374,2,18817,784566,48615,10990469,10990469,10990469,10990469,0,0,0,0,0,1110,147740,585,32340,1100,0,0,0,57728,32340,HIGH_RATE
3945,332912,2728,146714,52,84,2380,117,52,53,566,10,1,4263,368901,17308,2,6162,368900,21174,16813478,16813478,16813478,16813478,0,0,0,0,0,3945,332912,2728,146714,3935,1,0,0,205148,146200,HIGH_RATE
1191,153068,572,31908,52,128,2948,235,52,55,80,6,1,9263,660742,37871,2,19299,660741,54960,11022985,11022985,11022985,11022985,0,0,0,0,0,1191,153068,572,31908,1179,0,0,0,61940,31908,HIGH_RATE
1184,152524,615,34144,52,128,2200,209,52,55,80,6,1,9721,685504,33999,2,18721,685505,45809,11500196,11500196,11500196,11500196,0,0,0,0,0,1184,152524,615,34144,1174,0,0,0,61576,34144,HIGH_RATE
1735,210872,774,42920,52,121,2948,202,52,55,80,5,1,8536,708304,32427,2,19122,726211,48612,21036619,14794395,7397197,14794395,10461217,6242224,6242224,6242224,0,867,105436,387,21460,1725,0,0,0,90236,42920,HIGH_RATE
1452,174500,718,39660,52,120,2948,192,52,55,80,5,1,8745,356374,24905,2,17682,356374,34941,12689210,12689210,12689210,12689210,0,0,0,0,0,1452,174500,718,39660,1445,0,0,0,75512,39660,HIGH_RATE
7,1872,1,60,60,267,1500,543,60,60,60,0,211477,431072,750846,265919,0,0,0,0,26047036,1724289,574763,1724289,995518,8190340,12161373,16132407,5615889,2,624,0,20,3,0,0,0,388,60,HIGH_RATE
16,2484,1,60,52,155,292,112,60,60,60,0,818,127864,815837,258145,0,0,0,0,13726419,0,383593,1534374,767187,1696123,4064015,6911579,2640607,4,621,0,15,14,0,0,0,840,60,HIGH_RATE
1407,178088,643,35656,52,126,2948,222,52,55,80,6,1,7878,321780,22809,2,17200,274022,33756,12712465,3433677,5534745,7635813,2971358,1642975,1642975,1642975,0,703,89044,321,17828,1397,0,0,0,73172,35656,HIGH_RATE
12,2172,1,60,52,181,1500,415,60,60,60,0,211,295228,938686,352407,0,0,0,0,18551420,0,295228,1771371,723159,1015610,3356009,8191606,2935672,2,362,0,10,5,0,0,0,664,60,HIGH_RATE
1574,188308,719,39984,52,119,1672,166,52,55,72,5,1,8275,331438,24455,2,18129,313360,34791,13017330,13017330,13017330,13017330,0,0,0,0,0,1574,188308,719,39984,1566,0,0,0,81856,39984,HIGH_RATE
1349,176644,672,37168,52,130,2948,203,52,55,72,5,1,9704,657019,31530,2,19489,657019,43041,13081216,13081216,13081216,13081216,0,0,0,0,0,1349,176644,672,37168,1340,0,0,0,70156,37168,HIGH_RATE
1678,207572,742,41196,52,123,2948,193,52,55,80,6,1,8980,730772,34314,2,20316,751084,52379,15060044,15060044,15060044,15060044,0,0,0,0,0,1678,207572,742,41196,1664,0,0,0,87264,41196,HIGH_RATE
1532,190552,802,44636,52,124,2548,197,52,55,72,5,1,8712,513095,27935,2,16652,587862,39484,13338786,13338786,13338786,13338786,0,0,0,0,0,1532,190552,802,44636,1523,0,0,0,79672,44636,HIGH_RATE
11,2124,1,60,52,193,1500,433,60,60,60,0,1057,277122,827952,311735,0,0,0,0,26622603,0,332546,1662732,743596,1664751,6239967,13309322,5149897,2,424,0,12,8,0,0,0,580,60,HIGH_RATE
1300,166464,692,38380,52,128,2948,224,52,55,80,5,1,9601,737676,34548,2,18050,778066,47232,12472930,12472930,12472930,12472930,0,0,0,0,0,1300,166464,692,38380,1291,0,0,0,67608,38380,HIGH_RATE
1110,140480,593,32980,52,126,2380,220,52,55,72,6,2,9012,326140,29350,32,16860,365935,40667,9994409,9994409,9994409,9994409,0,0,0,0,0,1110,140480,593,32980,1103,0,0,0,57728,32980,HIGH_RATE
12,1580,1,60,60,131,220,78,60,60,60,0,1468,83926,423197,155050,0,0,0,0,13697065,0,167852,671408,335704,2559239,4341885,6913008,2281468,3,395,0,15,11,0,0,0,632,60,HIGH_RATE
1944,223148,947,52608,52,114,1636,156,52,55,80,5,2,7746,327898,22425,2,15905,320971,32393,15052061,15052061,15052061,15052061,0,0,0,0,0,1944,223148,947,52608,1933,0,0,0,101096,52608,HIGH_RATE
1289,148792,636,35312,52,115,2548,169,52,55,80,6,1,7806,327280,23899,2,15827,297684,33525,10054773,10054773,10054773,10054773,0,0,0,0,0,1289,148792,636,35312,1283,0,0,0,67036,35312,HIGH_RATE
10,7684,1,60,52,768,1480,747,60,60,60,0,4,309403,922465,350663,0,0,0,0,6753378,0,464105,1856423,928211,1018222,1632318,2016120,537333,2,1921,0,15,6,0,0,0,544,60,HIGH_RATE
13,2236,1,60,52,172,1500,399,60,60,60,0,35,277038,832331,312825,0,0,0,0,21977226,0,237461,1662229,628263,1016566,3385832,8192718,2609445,1,319,0,8,6,0,0,0,716,60,HIGH_RATE
1048,137616,560,30976,60,131,2948,223,52,55,80,5,1,9888,654990,34435,2,18521,654990,45427,10353616,10353616,10353616,10353616,0,0,0,0,0,1048,137616,560,30976,1041,0,0,0,54504,30976,HIGH_RATE
9,1988,1,60,52,220,1500,479,60,60,60,0,2,358822,991849,367599,0,0,0,0,26526286,2152933,717644,2152933,1242996,8190072,12186676,16183281,5652052,3,662,0,20,4,0,0,0,492,60,HIGH_RATE
921,123848,524,28744,52,134,2948,256,52,54,80,5,1,10335,419245,34360,31,18170,419246,45101,9508264,9508264,9508264,9508264,0,0,0,0,0,921,123848,524,28744,910,0,0,0,47900,28744,HIGH_RATE
9,1996,1,60,52,221,1500,479,60,60,60,0,40,277116,832185,313910,0,0,0,0,13343796,0,554233,1662699,959959,1631927,5840548,10049170,5951889,3,665,0,20,6,0,0,0,476,60,HIGH_RATE
20,2736,1,60,52,136,292,107,60,60,60,0,955,100417,831996,235210,0,0,0,0,27127827,0,301251,1506257,673618,1007349,6405392,19752527,8947386,4,547,0,12,17,0,0,0,1056,60,HIGH_RATE
10,2052,1,60,52,205,1500,454,60,60,60,0,101,287657,863732,325240,0,0,0,0,9662884,0,431486,1725947,862973,1694895,2645645,4225480,1377597,2,513,0,15,5,0,0,0,544,60,HIGH_RATE
1531,198884,798,44012,52,129,2948,235,52,55,72,5,1,9279,696319,35066,5,17808,740231,49344,14196924,14196924,14196924,14196924,0,0,0,0,0,1531,198884,798,44012,1520,0,0,0,79620,44012,HIGH_RATE
1279,159684,684,37888,52,124,2524,196,52,55,80,6,2,8864,325581,27243,33,16575,294335,36290,11328543,11328543,11328543,11328543,0,0,0,0,0,1279,159684,684,37888,1272,0,0,0,66516,37888,HIGH_RATE
1471,177912,681,37808,52,120,2948,198,52,55,80,6,1,8550,706206,29091,2,18481,747637,43571,12569590,12569590,12569590,12569590,0,0,0,0,0,1471,177912,681,37808,1462,0,0,0,76500,37808,HIGH_RATE
1598,199048,709,39364,52,124,2948,209,52,55,80,6,1,8816,316797,25820,2,19875,355434,40594,14079733,14079733,14079733,14079733,0,0,0,0,0,1598,199048,709,39364,1590,0,0,0,83104,39364,HIGH_RATE
3492,314120,2304,124082,52,89,2536,138,52,53,566,11,1,4839,364508,19655,2,7335,364507,25111,16894710,16894710,16894710,16894710,0,0,0,0,0,3492,314120,2304,124082,3480,1,0,0,181592,123568,HIGH_RATE
1269,153856,592,32968,52,121,2948,214,52,55,72,6,1,8627,728284,37918,32,18510,770799,57071,10939853,10939853,10939853,10939853,0,0,0,0,0,1269,153856,592,32968,1257,0,0,0,65996,32968,HIGH_RATE
1127,141052,615,34036,52,125,2948,202,52,55,72,6,1,9081,319428,27356,2,16646,278156,37555,10226090,10226090,10226090,10226090,0,0,0,0,0,1127,141052,615,34036,1121,0,0,0,58612,34036,HIGH_RATE
1491,168992,752,41524,52,113,1948,155,52,55,80,5,2,7706,324500,22726,30,15279,324501,32041,11482071,11482071,11482071,11482071,0,0,0,0,0,1491,168992,752,41524,1483,0,0,0,77540,41524,HIGH_RATE
1843,208808,909,50416,52,113,2056,156,52,55,80,5,1,7952,392720,22632,2,16129,459656,33304,14648125,14648125,14648125,14648125,0,0,0,0,0,1843,208808,909,50416,1837,0,0,0,95844,50416,HIGH_RATE
1805,217648,899,49928,52,120,2104,180,52,55,80,6,1,8345,685685,27777,2,16760,685688,38755,15055587,15055587,15055587,15055587,0,0,0,0,0,1805,217648,899,49928,1796,0,0,0,93868,49928,HIGH_RATE
1476,175568,736,40964,52,118,2948,196,52,55,72,5,1,8238,441869,27295,2,16527,401634,37322,12152470,12152470,12152470,12152470,0,0,0,0,0,1476,175568,736,40964,1468,0,0,0,76760,40964,HIGH_RATE
1225,144600,615,33996,52,118,2068,170,52,55,80,5,1,8528,328093,25334,2,17000,305239,33834,10438446,10438446,10438446,10438446,0,0,0,0,0,1225,144600,615,33996,1219,0,0,0,63708,33996,HIGH_RATE
1188,151988,608,34004,52,127,1840,198,52,55,80,6,1,9286,663697,36288,2,18157,663697,49533,11022854,11022854,11022854,11022854,0,0,0,0,0,1188,151988,608,34004,1177,0,0,0,61784,34004,HIGH_RATE
3088,280308,2056,111314,52,90,2948,164,52,54,566,12,1,5122,653053,26077,2,7690,653055,32254,15813539,15813539,15813539,15813539,0,0,0,0,0,3088,280308,2056,111314,3075,1,0,0,160584,110800,HIGH_RATE
1059,137608,571,31872,52,129,1936,201,52,55,80,6,1,9897,340828,30789,4,18314,342335,42158,17541528,10442302,2610575,10442302,5221151,1018274,2366408,4063545,1552343,264,34402,142,7968,1043,0,0,0,55100,31872,HIGH_RATE
1625,187108,719,40056,52,115,2948,174,52,55,80,6,1,7735,432933,24533,2,17496,432934,36353,12562277,12562277,12562277,12562277,0,0,0,0,0,1625,187108,719,40056,1616,0,0,0,84508,40056,HIGH_RATE
1222,153732,623,34760,52,125,2948,220,52,55,80,6,2,9108,658103,34134,2,17866,658104,47653,11121124,11121124,11121124,11121124,0,0,0,0,0,1222,153732,623,34760,1210,0,0,0,63552,34760,HIGH_RATE
1483,168708,781,43576,52,113,2948,171,52,55,80,6,1,7609,329787,23556,30,14454,274553,31872,11277332,11277332,11277332,11277332,0,0,0,0,0,1483,168708,781,43576,1476,0,0,0,77124,43576,HIGH_RATE
11,2116,1,60,52,192,1500,433,60,60,60,0,1,166417,409857,171942,0,0,0,0,25535802,0,138681,832088,339698,2497490,4940742,8190009,2392926,1,352,0,10,6,0,0,0,596,60,HIGH_RATE
1060,138804,533,29708,52,130,2948,228,52,55,80,6,1,9675,638874,33525,2,19251,638876,47004,10245891,10245891,10245891,10245891,0,0,0,0,0,1060,138804,533,29708,1054,0,0,0,55128,29708,HIGH_RATE
1396,165132,691,38104,52,118,2948,190,52,55,80,5,1,8244,320812,24115,2,16657,302095,35213,11500982,11500982,11500982,11500982,0,0,0,0,0,1396,165132,691,38104,1390,0,0,0,72600,38104,HIGH_RATE
1479,189860,688,38056,52,128,2948,205,52,55,80,5,1,9307,393773,26955,2,20015,393772,39710,13756391,13756391,13756391,13756391,0,0,0,0,0,1479,189860,688,38056,1470,0,0,0,76916,38056,HIGH_RATE
2914,277932,1918,103882,52,95,2200,161,52,54,566,12,3,5714,395530,23331,2,8681,394399,29146,16645175,16645175,16645175,16645175,0,0,0,0,0,2914,277932,1918,103882,2898,1,0,0,151536,103368,HIGH_RATE
1334,185404,634,35300,52,138,2948,252,52,55,72,6,2,10561,721376,42699,3,22241,764498,62943,14078957,14078957,14078957,14078957,0,0,0,0,0,1334,185404,634,35300,1318,0,0,0,69376,35300,HIGH_RATE
1457,171784,711,39240,52,117,2272,176,52,55,80,5,1,8282,501364,27408,2,16975,501365,38532,12060034,12060034,12060034,12060034,0,0,0,0,0,1457,171784,711,39240,1447,0,0,0,75772,39240,HIGH_RATE
1433,166396,596,32972,52,116,2948,171,52,55,80,5,1,7730,647576,26661,2,18596,647577,40753,11069431,11069431,11069431,11069431,0,0,0,0,0,1433,166396,596,32972,1425,0,0,0,74524,32972,HIGH_RATE
1301,161176,668,37044,52,123,1816,178,52,55,80,5,2,8803,338530,27128,3,17157,378607,37383,11443985,11443985,11443985,11443985,0,0,0,0,0,1301,161176,668,37044,1290,0,0,0,67660,37044,HIGH_RATE
1460,192244,694,38336,52,131,2948,243,52,55,80,5,1,9633,721081,37018,34,20269,765321,53782,14054985,14054985,14054985,14054985,0,0,0,0,0,1460,192244,694,38336,1450,0,0,0,75928,38336,HIGH_RATE
1374,172688,600,33336,60,125,2948,211,52,55,80,6,2,9085,697292,34997,2,20818,738599,52598,12474737,12474737,12474737,12474737,0,0,0,0,0,1374,172688,600,33336,1365,0,0,0,71456,33336,HIGH_RATE
1382,198220,661,36656,52,143,2356,247,52,55,80,5,1,11014,816689,43275,2,23037,861227,62531,15210564,15210564,15210564,15210564,0,0,0,0,0,1382,198220,661,36656,1367,0,0,0,71872,36656,HIGH_RATE
11,7744,1,60,52,704,1480,740,60,60,60,0,168,291682,886263,333703,0,0,0,0,10527272,0,350018,1750093,782665,1023490,2194294,4064809,1313447,2,1548,0,12,6,0,0,0,604,60,HIGH_RATE
1278,183608,675,37336,52,143,2948,271,52,55,72,5,1,9701,678088,34679,2,18381,721957,47889,14061261,3557495,6210659,8863823,3752140,1639943,1639943,1639943,0,639,91804,337,18668,1258,0,0,0,66464,37336,HIGH_RATE
1469,176452,729,40300,52,120,1960,174,52,55,80,5,1,8289,336016,24849,3,16709,336015,34993,12169313,12169313,12169313,12169313,0,0,0,0,0,1469,176452,729,40300,1460,0,0,0,76396,40300,HIGH_RATE
1452,179140,620,34604,60,123,2948,192,52,55,72,6,2,9015,693392,33348,2,21119,693392,51003,13081374,13081374,13081374,13081374,0,0,0,0,0,1452,179140,620,34604,1440,0,0,0,75512,34604,HIGH_RATE
1518,186216,676,37672,60,122,2948,177,52,55,80,6,1,9059,650963,28095,2,20356,679340,42237,13742945,13742945,13742945,13742945,0,0,0,0,0,1518,186216,676,37672,1512,0,0,0,78944,37672,HIGH_RATE
2848,273880,1929,104610,52,96,2948,173,52,54,586,13,1,5560,641288,25782,1,8205,641289,32259,23070225,15820955,5273651,15820955,9134232,3024934,3624635,4224336,848105,949,91293,643,34870,2825,1,0,0,148120,104096,HIGH_RATE
1172,173636,565,31128,52,148,2948,280,52,55,72,5,2,10202,831952,41846,2,18506,689654,46226,23565739,10439278,2979208,10439278,5021917,1633627,3882968,6652743,2549709,293,43409,141,7782,1155,0,0,0,60952,31128,HIGH_RATE
911,122104,521,28732,52,134,2948,249,52,55,80,5,1,10091,779490,43217,2,17592,779496,55897,24559622,9153128,2288282,9153128,4576564,1007521,5135498,12375887,6290887,227,30526,130,7183,900,0,0,0,47404,28732,HIGH_RATE
1178,151300,600,33592,52,128,1736,199,52,55,80,6,1,9358,638742,33349,2,18388,638742,46011,11015535,11015535,11015535,11015535,0,0,0,0,0,1178,151300,600,33592,1165,0,0,0,61264,33592,HIGH_RATE
18,2456,1,60,52,136,304,110,60,60,60,0,285,47262,424230,121850,0,0,0,0,13232213,0,165417,661669,330834,2462317,4190181,6650953,2188385,4,614,0,15,16,0,0,0,944,60,HIGH_RATE
1180,153816,612,33708,52,130,2948,205,52,55,72,5,1,9367,649056,32015,30,18070,649058,43724,11043728,11043728,11043728,11043728,0,0,0,0,0,1180,153816,612,33708,1170,0,0,0,61368,33708,HIGH_RATE
10,2056,1,60,52,205,1500,454,60,60,60,0,1,277364,831870,312410,0,0,0,0,21502254,0,416046,1664186,832093,4993197,6612689,8190243,1598935,2,514,0,15,6,0,0,0,536,60,HIGH_RATE
1279,155748,590,32380,52,121,2948,200,52,54,72,5,1,8677,678951,30394,32,18826,722781,45043,11090304,11090304,11090304,11090304,0,0,0,0,0,1279,155748,590,32380,1273,0,0,0,66516,32380,HIGH_RATE
1506,168176,782,43372,52,111,2248,157,52,55,80,6,1,7672,321963,22567,3,14784,260279,30437,11546684,11546684,11546684,11546684,0,0,0,0,0,1506,168176,782,43372,1502,0,0,0,78320,43372,HIGH_RATE
1164,186560,605,33400,52,160,2948,292,52,55,80,5,1,11591,880334,47920,2,19427,663708,51342,25575582,11722607,2686964,11722607,5105200,1019961,3035190,6175709,2319067,232,37312,121,6680,1141,0,0,0,60552,33400,HIGH_RATE
1842,220184,803,44684,52,119,2948,199,52,55,72,6,1,8252,666479,32490,2,18939,709880,49578,15193436,15193436,15193436,15193436,0,0,0,0,0,1842,220184,803,44684,1832,0,0,0,95792,44684,HIGH_RATE
4131,337912,2842,153062,52,81,2428,114,52,53,566,10,1,3831,361945,15974,2,5570,361945,20012,15826100,15826100,15826100,15826100,0,0,0,0,0,4131,337912,2842,153062,4122,1,0,0,214820,152548,HIGH_RATE
1514,192868,674,37604,52,127,2020,182,52,55,80,6,1,9129,704231,32711,2,20519,704234,47683,13813636,13813636,13813636,13813636,0,0,0,0,0,1514,192868,674,37604,1506,0,0,0,78736,37604,HIGH_RATE
1439,182720,736,41052,52,126,2948,188,52,55,80,6,1,9105,754871,30928,32,17802,754872,42607,13093530,13093530,13093530,13093530,0,0,0,0,0,1439,182720,736,41052,1428,0,0,0,74836,41052,HIGH_RATE
3361,299004,2281,122782,52,88,2948,148,52,53,566,11,1,4712,655187,23702,2,6944,655190,29097,15835199,15835199,15835199,15835199,0,0,0,0,0,3361,299004,2281,122782,3345,1,0,0,174780,122268,HIGH_RATE
1181,135940,556,30532,52,115,2948,197,52,54,72,5,2,8117,657911,29552,2,17253,657913,43744,9579180,9579180,9579180,9579180,0,0,0,0,0,1181,135940,556,30532,1176,0,0,0,61420,30532,HIGH_RATE
1158,201684,467,25888,52,174,2948,329,52,55,72,5,1,13349,836224,48474,5,29483,706470,60940,27521444,13711779,2563059,13711779,5502267,1009050,2428617,4129092,1273007,193,33614,77,4314,1132,0,0,0,60248,25888,HIGH_RATE
970,126528,533,29376,52,130,2948,237,52,55,80,5,1,9715,576853,34933,2,17687,576854,47173,9414562,9414562,9414562,9414562,0,0,0,0,0,970,126528,533,29376,960,0,0,0,50448,29376,HIGH_RATE
11,2116,1,60,52,192,1500,433,60,60,60,0,15,166763,417560,174328,0,0,0,0,9737468,0,138969,833818,340404,1022367,1780730,3404322,991755,1,352,0,10,6,0,0,0,596,60,HIGH_RATE
10,2052,1,60,52,205,1500,454,60,60,60,0,3,277326,830075,313492,0,0,0,0,9418542,0,415989,1663958,831979,1644875,2584861,4096476,1321989,2,513,0,15,5,0,0,0,544,60,HIGH_RATE
926,126064,459,25264,52,136,2948,231,52,55,72,5,1,10812,652514,35588,2,21825,652518,50299,10001747,10001747,10001747,10001747,0,0,0,0,0,926,126064,459,25264,916,0,0,0,48160,25264,HIGH_RATE
1380,181256,640,35592,52,131,1672,209,52,55,80,6,1,9697,790764,37804,2,20928,790760,55404,13373365,13373365,13373365,13373365,0,0,0,0,0,1380,181256,640,35592,1361,0,0,0,71768,35592,HIGH_RATE
11,2124,1,60,52,193,1500,433,60,60,60,0,3,309385,932573,353275,0,0,0,0,29663889,0,371262,1856313,830168,1851275,6951894,14847433,5752056,2,424,0,12,8,0,0,0,580,60,HIGH_RATE
1116,139628,580,31944,52,125,2092,200,52,55,72,5,1,9335,322440,29122,31,17978,244043,37695,10409618,10409618,10409618,10409618,0,0,0,0,0,1116,139628,580,31944,1109,0,0,0,58040,31944,HIGH_RATE
3168,288044,2164,116238,52,90,2948,169,52,53,566,11,2,4778,720074,27185,2,6996,764240,33252,15133142,15133142,15133142,15133142,0,0,0,0,0,3168,288044,2164,116238,3158,1,0,0,164744,115724,HIGH_RATE
10,2180,2,120,60,218,1500,451,60,60,60,0,494,2892,7234,2443,0,0,0,0,6301541,0,6171,24678,12338,1018392,2092285,3069792,1029091,2,545,0,30,8,0,0,0,528,120,HIGH_RATE
1098,148584,532,29436,52,135,2948,254,52,55,72,5,1,10087,679962,42578,3,20827,679960,61061,11066192,11066192,11066192,11066192,0,0,0,0,0,1098,148584,532,29436,1087,0,0,0,57104,29436,HIGH_RATE
3483,312632,2385,128162,52,89,2948,155,52,53,578,11,1,4832,776212,24233,2,7055,776434,29705,16828370,16828370,16828370,16828370,0,0,0,0,0,3483,312632,2385,128162,3466,1,0,0,181124,127648,HIGH_RATE
1392,185924,667,36688,52,133,2948,253,52,55,72,5,1,9817,739729,40559,2,20493,1000101,63161,13656129,13656129,13656129,13656129,0,0,0,0,0,1392,185924,667,36688,1378,0,0,0,72392,36688,HIGH_RATE
946,133644,526,28980,52,141,2948,254,52,55,72,5,1,11246,664938,41324,2,20233,664939,54264,10627915,10627915,10627915,10627915,0,0,0,0,0,946,133644,526,28980,934,0,0,0,49200,28980,HIGH_RATE
7,1872,1,60,60,267,1500,543,60,60,60,0,420378,420378,420378,0,0,0,0,0,9591856,0,70063,420378,171618,1015229,1834295,3195217,874677,1,312,0,10,3,0,0,0,388,60,HIGH_RATE
1115,166036,520,28772,60,148,2948,259,52,55,80,6,1,11693,833771,42060,32,25081,1514546,79223,13026613,13026613,13026613,13026613,0,0,0,0,0,1115,166036,520,28772,1100,0,0,0,57988,28772,HIGH_RATE
900,124760,522,28696,52,138,2948,243,52,54,80,5,1,10836,705311,39068,3,18686,705311,49726,9742079,9742079,9742079,9742079,0,0,0,0,0,900,124760,522,28696,891,0,0,0,46808,28696,HIGH_RATE
8,1940,1,60,60,242,1500,508,60,60,60,0,206002,431396,864331,309032,0,0,0,0,8830762,0,431396,1725584,862792,1731429,2368392,3356450,867538,2,485,0,15,5,0,0,0,432,60,HIGH_RATE
2842,266472,1976,106414,52,93,2948,178,52,53,566,12,1,5578,651230,29920,1,8024,722111,38376,15848656,15848656,15848656,15848656,0,0,0,0,0,2842,266472,1976,106414,2825,1,0,0,147792,105900,HIGH_RATE
1446,200524,696,38640,52,138,2948,265,52,55,80,5,1,9237,836682,40467,2,17037,754807,46307,16020559,1503478,4443466,11826920,6438296,1027318,1345080,1662843,449384,482,66841,232,12880,1427,0,0,0,75208,38640,HIGH_RATE
3188,286732,2299,123954,52,89,2948,157,52,53,566,11,2,4924,692907,24159,1,6829,692908,29534,15694250,15694250,15694250,15694250,0,0,0,0,0,3188,286732,2299,123954,3176,1,0,0,165784,123440,HIGH_RATE
1171,152748,578,31892,52,130,2948,231,52,55,80,5,1,9455,682899,37100,2,19171,682900,53582,11062957,11062957,11062957,11062957,0,0,0,0,0,1171,152748,578,31892,1160,0,0,0,60900,31892,HIGH_RATE
1366,179712,697,38412,52,131,2044,204,52,55,80,5,1,9642,663132,34497,2,18901,663134,47742,13162362,13162362,13162362,13162362,0,0,0,0,0,1366,179712,697,38412,1354,0,0,0,71040,38412,HIGH_RATE
19,2592,1,60,52,136,280,102,60,60,60,0,32,99801,832030,234906,0,0,0,0,13144348,0,374257,1497028,748514,1663556,3882440,6654242,2540870,4,648,0,15,17,0,0,0,996,60,HIGH_RATE
